Número de Ticket,Status,Destino,Humedad,Temperatura,Temperatura Minima,Temperatura Máxima,Presión Atmosférica
2258,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2259,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2260,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2261,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2262,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2263,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2264,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2265,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2266,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2267,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2268,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2269,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2270,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2271,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2272,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2273,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2274,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2275,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2276,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2277,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2278,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2279,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2280,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2281,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2282,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2283,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2284,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2285,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2286,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2287,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2288,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2289,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2290,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2291,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2292,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2293,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2294,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2295,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2296,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2297,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2298,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2299,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2300,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2301,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2302,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2303,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2304,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2305,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2306,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2307,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2308,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2309,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2310,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2311,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2312,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2313,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2314,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2315,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2316,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2317,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2318,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2319,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2320,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2321,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2322,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2323,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2324,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2325,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2326,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2327,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2328,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2329,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2330,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2331,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2332,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2333,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2334,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2335,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2336,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2337,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2338,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2339,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2340,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2341,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2342,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2343,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2344,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2345,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2346,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2347,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2348,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2349,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2350,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2351,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2352,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2353,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2354,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2355,Petición completada,-33.393-707.858,97,294.43,294.43,294.43,97
2356,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2357,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2358,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2359,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2360,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2361,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2362,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2363,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2364,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2365,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2366,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2367,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2368,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2369,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2370,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2371,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2372,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2373,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2374,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2375,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2376,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2377,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2378,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2379,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2380,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2381,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2382,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2383,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2384,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2385,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2386,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2387,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2388,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2389,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2390,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2391,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2392,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2393,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2394,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2395,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2396,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2397,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2398,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2399,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2400,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2401,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2402,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2403,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2404,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2405,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2406,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2407,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2408,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2409,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2410,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2411,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2412,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2413,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2414,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2415,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2416,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2417,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2418,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2419,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2420,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2421,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2422,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2423,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2424,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2425,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2426,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2427,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2428,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2429,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2430,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2431,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2432,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2433,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2434,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2435,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2436,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2437,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2438,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2439,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2440,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2441,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2442,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2443,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2444,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2445,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2446,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2447,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2448,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2449,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2450,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2451,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2452,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2453,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2454,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2455,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2456,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2457,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2458,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2459,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2460,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2461,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2462,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2463,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2464,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2465,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2466,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2467,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2468,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2469,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2470,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2471,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2472,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2473,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2474,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2475,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2476,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2477,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2478,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2479,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2480,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2481,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2482,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2483,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2484,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2485,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2486,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2487,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2488,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2489,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2490,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2491,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2492,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2493,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2494,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2495,Petición completada,Mexico,74,302.15,302.15,302.15,74
2496,Petición completada,Mexico,74,302.15,302.15,302.15,74
2497,Petición completada,Mexico,74,302.15,302.15,302.15,74
2498,Petición completada,Mexico,74,302.15,302.15,302.15,74
2499,Petición completada,Mexico,74,302.15,302.15,302.15,74
2500,Petición completada,Mexico,74,302.15,302.15,302.15,74
2501,Petición completada,Mexico,74,302.15,302.15,302.15,74
2502,Petición completada,Mexico,74,302.15,302.15,302.15,74
2503,Petición completada,Mexico,74,302.15,302.15,302.15,74
2504,Petición completada,Mexico,74,302.15,302.15,302.15,74
2505,Petición completada,Mexico,74,302.15,302.15,302.15,74
2506,Petición completada,Mexico,74,302.15,302.15,302.15,74
2507,Petición completada,Mexico,74,302.15,302.15,302.15,74
2508,Petición completada,Mexico,74,302.15,302.15,302.15,74
2509,Petición completada,Mexico,74,302.15,302.15,302.15,74
2510,Petición completada,Mexico,74,302.15,302.15,302.15,74
2511,Petición completada,Mexico,74,302.15,302.15,302.15,74
2512,Petición completada,Mexico,74,302.15,302.15,302.15,74
2513,Petición completada,Mexico,74,302.15,302.15,302.15,74
2514,Petición completada,Mexico,74,302.15,302.15,302.15,74
2515,Petición completada,Mexico,74,302.15,302.15,302.15,74
2516,Petición completada,Mexico,74,302.15,302.15,302.15,74
2517,Petición completada,Mexico,74,302.15,302.15,302.15,74
2518,Petición completada,Mexico,74,302.15,302.15,302.15,74
2519,Petición completada,Mexico,74,302.15,302.15,302.15,74
2520,Petición completada,Mexico,74,302.15,302.15,302.15,74
2521,Petición completada,Mexico,74,302.15,302.15,302.15,74
2522,Petición completada,Mexico,74,302.15,302.15,302.15,74
2523,Petición completada,Mexico,74,302.15,302.15,302.15,74
2524,Petición completada,Mexico,74,302.15,302.15,302.15,74
2525,Petición completada,Mexico,74,302.15,302.15,302.15,74
2526,Petición completada,Mexico,74,302.15,302.15,302.15,74
2527,Petición completada,Mexico,74,302.15,302.15,302.15,74
2528,Petición completada,Mexico,74,302.15,302.15,302.15,74
2529,Petición completada,Mexico,74,302.15,302.15,302.15,74
2530,Petición completada,Mexico,74,302.15,302.15,302.15,74
2531,Petición completada,Mexico,74,302.15,302.15,302.15,74
2532,Petición completada,Mexico,74,302.15,302.15,302.15,74
2533,Petición completada,Mexico,74,302.15,302.15,302.15,74
2534,Petición completada,Mexico,74,302.15,302.15,302.15,74
2535,Petición completada,Mexico,74,302.15,302.15,302.15,74
2536,Petición completada,Mexico,74,302.15,302.15,302.15,74
2537,Petición completada,Mexico,74,302.15,302.15,302.15,74
2538,Petición completada,Mexico,74,302.15,302.15,302.15,74
2539,Petición completada,Mexico,74,302.15,302.15,302.15,74
2540,Petición completada,Mexico,74,302.15,302.15,302.15,74
2541,Petición completada,Mexico,74,302.15,302.15,302.15,74
2542,Petición completada,Mexico,74,302.15,302.15,302.15,74
2543,Petición completada,Mexico,74,302.15,302.15,302.15,74
2544,Petición completada,Mexico,74,302.15,302.15,302.15,74
2545,Petición completada,Mexico,74,302.15,302.15,302.15,74
2546,Petición completada,Mexico,74,302.15,302.15,302.15,74
2547,Petición completada,Mexico,74,302.15,302.15,302.15,74
2548,Petición completada,Mexico,74,302.15,302.15,302.15,74
2549,Petición completada,Mexico,74,302.15,302.15,302.15,74
2550,Petición completada,Mexico,74,302.15,302.15,302.15,74
2551,Petición completada,Mexico,74,302.15,302.15,302.15,74
2552,Petición completada,Mexico,74,302.15,302.15,302.15,74
2553,Petición completada,Mexico,74,302.15,302.15,302.15,74
2554,Petición completada,Mexico,74,302.15,302.15,302.15,74
2555,Petición completada,Mexico,74,302.15,302.15,302.15,74
2556,Petición completada,Mexico,74,302.15,302.15,302.15,74
2557,Petición completada,Mexico,74,302.15,302.15,302.15,74
2558,Petición completada,Mexico,74,302.15,302.15,302.15,74
2559,Petición completada,Mexico,74,302.15,302.15,302.15,74
2560,Petición completada,Mexico,74,302.15,302.15,302.15,74
2561,Petición completada,Mexico,74,302.15,302.15,302.15,74
2562,Petición completada,Mexico,74,302.15,302.15,302.15,74
2563,Petición completada,Mexico,74,302.15,302.15,302.15,74
2564,Petición completada,Mexico,74,302.15,302.15,302.15,74
2565,Petición completada,Mexico,74,302.15,302.15,302.15,74
2566,Petición completada,Mexico,74,302.15,302.15,302.15,74
2567,Petición completada,Mexico,74,302.15,302.15,302.15,74
2568,Petición completada,Mexico,74,302.15,302.15,302.15,74
2569,Petición completada,Mexico,74,302.15,302.15,302.15,74
2570,Petición completada,Mexico,74,302.15,302.15,302.15,74
2571,Petición completada,Mexico,74,302.15,302.15,302.15,74
2572,Petición completada,Mexico,74,302.15,302.15,302.15,74
2573,Petición completada,Mexico,74,302.15,302.15,302.15,74
2574,Petición completada,Mexico,74,302.15,302.15,302.15,74
2575,Petición completada,Mexico,74,302.15,302.15,302.15,74
2576,Petición completada,Mexico,74,302.15,302.15,302.15,74
2577,Petición completada,Mexico,74,302.15,302.15,302.15,74
2578,Petición completada,Mexico,74,302.15,302.15,302.15,74
2579,Petición completada,Mexico,74,302.15,302.15,302.15,74
2580,Petición completada,Mexico,74,302.15,302.15,302.15,74
2581,Petición completada,Mexico,74,302.15,302.15,302.15,74
2582,Petición completada,Mexico,74,302.15,302.15,302.15,74
2583,Petición completada,Mexico,74,302.15,302.15,302.15,74
2584,Petición completada,Mexico,74,302.15,302.15,302.15,74
2585,Petición completada,Mexico,74,302.15,302.15,302.15,74
2586,Petición completada,Mexico,74,302.15,302.15,302.15,74
2587,Petición completada,Mexico,74,302.15,302.15,302.15,74
2588,Petición completada,Mexico,74,302.15,302.15,302.15,74
2589,Petición completada,Mexico,74,302.15,302.15,302.15,74
2590,Petición completada,Mexico,74,302.15,302.15,302.15,74
2591,Petición completada,Mexico,74,302.15,302.15,302.15,74
2592,Petición completada,Mexico,74,302.15,302.15,302.15,74
2593,Petición completada,Mexico,74,302.15,302.15,302.15,74
2594,Petición completada,Mexico,74,302.15,302.15,302.15,74
2595,Petición completada,Mexico,74,302.15,302.15,302.15,74
2596,Petición completada,Mexico,74,302.15,302.15,302.15,74
2597,Petición completada,Mexico,74,302.15,302.15,302.15,74
2598,Petición completada,Mexico,74,302.15,302.15,302.15,74
2599,Petición completada,Mexico,74,302.15,302.15,302.15,74
2600,Petición completada,Mexico,74,302.15,302.15,302.15,74
2601,Petición completada,Mexico,74,302.15,302.15,302.15,74
2602,Petición completada,Mexico,74,302.15,302.15,302.15,74
2603,Petición completada,Mexico,74,302.15,302.15,302.15,74
2604,Petición completada,Mexico,74,302.15,302.15,302.15,74
2605,Petición completada,Mexico,74,302.15,302.15,302.15,74
2606,Petición completada,Mexico,74,302.15,302.15,302.15,74
2607,Petición completada,Mexico,74,302.15,302.15,302.15,74
2608,Petición completada,Mexico,74,302.15,302.15,302.15,74
2609,Petición completada,Mexico,74,302.15,302.15,302.15,74
2610,Petición completada,Mexico,74,302.15,302.15,302.15,74
2611,Petición completada,Mexico,74,302.15,302.15,302.15,74
2612,Petición completada,Mexico,74,302.15,302.15,302.15,74
2613,Petición completada,Mexico,74,302.15,302.15,302.15,74
2614,Petición completada,Mexico,74,302.15,302.15,302.15,74
2615,Petición completada,Mexico,74,302.15,302.15,302.15,74
2616,Petición completada,Mexico,74,302.15,302.15,302.15,74
2617,Petición completada,Mexico,74,302.15,302.15,302.15,74
2618,Petición completada,Mexico,74,302.15,302.15,302.15,74
2619,Petición completada,Mexico,74,302.15,302.15,302.15,74
2620,Petición completada,Mexico,74,302.15,302.15,302.15,74
2621,Petición completada,Mexico,74,302.15,302.15,302.15,74
2622,Petición completada,Mexico,74,302.15,302.15,302.15,74
2623,Petición completada,Mexico,74,302.15,302.15,302.15,74
2624,Petición completada,Mexico,74,302.15,302.15,302.15,74
2625,Petición completada,Mexico,74,302.15,302.15,302.15,74
2626,Petición completada,Mexico,74,302.15,302.15,302.15,74
2627,Petición completada,Mexico,74,302.15,302.15,302.15,74
2628,Petición completada,Mexico,74,302.15,302.15,302.15,74
2629,Petición completada,Mexico,74,302.15,302.15,302.15,74
2630,Petición completada,Mexico,74,302.15,302.15,302.15,74
2631,Petición completada,Mexico,74,302.15,302.15,302.15,74
2632,Petición completada,Mexico,74,302.15,302.15,302.15,74
2633,Petición completada,Mexico,74,302.15,302.15,302.15,74
2634,Petición completada,Mexico,74,302.15,302.15,302.15,74
2635,Petición completada,Mexico,74,302.15,302.15,302.15,74
2636,Petición completada,Mexico,74,302.15,302.15,302.15,74
2637,Petición completada,Mexico,74,302.15,302.15,302.15,74
2638,Petición completada,Mexico,74,302.15,302.15,302.15,74
2639,Petición completada,Mexico,74,302.15,302.15,302.15,74
2640,Petición completada,Mexico,74,302.15,302.15,302.15,74
2641,Petición completada,Mexico,74,302.15,302.15,302.15,74
2642,Petición completada,Mexico,74,302.15,302.15,302.15,74
2643,Petición completada,Mexico,74,302.15,302.15,302.15,74
2644,Petición completada,Mexico,74,302.15,302.15,302.15,74
2645,Petición completada,Mexico,74,302.15,302.15,302.15,74
2646,Petición completada,Mexico,74,302.15,302.15,302.15,74
2647,Petición completada,Mexico,74,302.15,302.15,302.15,74
2648,Petición completada,Mexico,74,302.15,302.15,302.15,74
2649,Petición completada,Mexico,74,302.15,302.15,302.15,74
2650,Petición completada,Mexico,74,302.15,302.15,302.15,74
2651,Petición completada,Mexico,74,302.15,302.15,302.15,74
2652,Petición completada,Mexico,74,302.15,302.15,302.15,74
2653,Petición completada,Mexico,74,302.15,302.15,302.15,74
2654,Petición completada,Mexico,74,302.15,302.15,302.15,74
2655,Petición completada,Mexico,74,302.15,302.15,302.15,74
2656,Petición completada,Mexico,74,302.15,302.15,302.15,74
2657,Petición completada,Mexico,74,302.15,302.15,302.15,74
2658,Petición completada,Mexico,74,302.15,302.15,302.15,74
2659,Petición completada,Mexico,74,302.15,302.15,302.15,74
2660,Petición completada,Mexico,74,302.15,302.15,302.15,74
2661,Petición completada,Mexico,74,302.15,302.15,302.15,74
2662,Petición completada,Mexico,74,302.15,302.15,302.15,74
2663,Petición completada,Mexico,74,302.15,302.15,302.15,74
2664,Petición completada,Mexico,74,302.15,302.15,302.15,74
2665,Petición completada,Mexico,74,302.15,302.15,302.15,74
2666,Petición completada,Mexico,74,302.15,302.15,302.15,74
2667,Petición completada,Mexico,74,302.15,302.15,302.15,74
2668,Petición completada,Mexico,74,302.15,302.15,302.15,74
2669,Petición completada,Mexico,74,302.15,302.15,302.15,74
2670,Petición completada,Mexico,74,302.15,302.15,302.15,74
2671,Petición completada,Mexico,74,302.15,302.15,302.15,74
2672,Petición completada,Mexico,74,302.15,302.15,302.15,74
2673,Petición completada,Mexico,74,302.15,302.15,302.15,74
2674,Petición completada,Mexico,74,302.15,302.15,302.15,74
2675,Petición completada,Mexico,74,302.15,302.15,302.15,74
2676,Petición completada,Mexico,74,302.15,302.15,302.15,74
2677,Petición completada,Mexico,74,302.15,302.15,302.15,74
2678,Petición completada,Mexico,74,302.15,302.15,302.15,74
2679,Petición completada,Mexico,74,302.15,302.15,302.15,74
2680,Petición completada,Mexico,74,302.15,302.15,302.15,74
2681,Petición completada,Mexico,74,302.15,302.15,302.15,74
2682,Petición completada,Mexico,74,302.15,302.15,302.15,74
2683,Petición completada,Mexico,74,302.15,302.15,302.15,74
2684,Petición completada,Mexico,74,302.15,302.15,302.15,74
2685,Petición completada,Mexico,74,302.15,302.15,302.15,74
2686,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2687,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2688,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2689,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2690,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2691,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2692,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2693,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2694,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2695,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2696,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2697,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2698,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2699,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2700,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2701,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2702,Petición completada,Jalisco,88,293.15,293.15,293.15,88
2703,Petición completada,Jalisco,88,293.15,293.15,293.15,88
